Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:PXXP 3	4	1.0443864229765014	6.323027755804548E-4	ENSG00000204969, ENSG00000204965, ENSG00000204967, ENSG00000081842	374	7	13800	21.084797555385787	0.5318672249565982	0.5318672249565982	1.0173368298448726
UP_SEQ_FEATURE	repeat:PXXP 5	4	1.0443864229765014	6.323027755804548E-4	ENSG00000204969, ENSG00000204965, ENSG00000204967, ENSG00000081842	374	7	13800	21.084797555385787	0.5318672249565982	0.5318672249565982	1.0173368298448726
UP_SEQ_FEATURE	repeat:PXXP 1	4	1.0443864229765014	6.323027755804548E-4	ENSG00000204969, ENSG00000204965, ENSG00000204967, ENSG00000081842	374	7	13800	21.084797555385787	0.5318672249565982	0.5318672249565982	1.0173368298448726
UP_SEQ_FEATURE	region of interest:5 X 4 AA repeats of P-X-X-P	4	1.0443864229765014	6.323027755804548E-4	ENSG00000204969, ENSG00000204965, ENSG00000204967, ENSG00000081842	374	7	13800	21.084797555385787	0.5318672249565982	0.5318672249565982	1.0173368298448726
UP_SEQ_FEATURE	repeat:PXXP 4	4	1.0443864229765014	6.323027755804548E-4	ENSG00000204969, ENSG00000204965, ENSG00000204967, ENSG00000081842	374	7	13800	21.084797555385787	0.5318672249565982	0.5318672249565982	1.0173368298448726
UP_SEQ_FEATURE	repeat:PXXP 2	4	1.0443864229765014	6.323027755804548E-4	ENSG00000204969, ENSG00000204965, ENSG00000204967, ENSG00000081842	374	7	13800	21.084797555385787	0.5318672249565982	0.5318672249565982	1.0173368298448726
UP_KEYWORDS	Protein transport	28	7.310704960835509	9.122712014772198E-4	ENSG00000129354, ENSG00000150967, ENSG00000125703, ENSG00000112210, ENSG00000088992, ENSG00000163638, ENSG00000101310, ENSG00000110713, ENSG00000184708, ENSG00000165006, ENSG00000101888, ENSG00000132842, ENSG00000188026, ENSG00000041802, ENSG00000147164, ENSG00000116903, ENSG00000168118, ENSG00000143545, ENSG00000172794, ENSG00000134375, ENSG00000110171, ENSG00000137177, ENSG00000134278, ENSG00000152700, ENSG00000117500, ENSG00000101421, ENSG00000112335, ENSG00000124104	377	518	13870	1.9886730231557816	0.2607355599239811	0.2607355599239811	1.230271411739614
UP_KEYWORDS	Transport	63	16.449086161879894	0.0038867164761952136	ENSG00000150967, ENSG00000125703, ENSG00000135917, ENSG00000112210, ENSG00000163638, ENSG00000144741, ENSG00000105409, ENSG00000170175, ENSG00000135124, ENSG00000165006, ENSG00000140519, ENSG00000153291, ENSG00000137561, ENSG00000116039, ENSG00000132842, ENSG00000188026, ENSG00000163053, ENSG00000116903, ENSG00000165269, ENSG00000170231, ENSG00000143545, ENSG00000172794, ENSG00000198246, ENSG00000090020, ENSG00000154262, ENSG00000137177, ENSG00000197241, ENSG00000112782, ENSG00000152700, ENSG00000121940, ENSG00000117500, ENSG00000101421, ENSG00000144645, ENSG00000129354, ENSG00000129353, ENSG00000130304, ENSG00000221955, ENSG00000088992, ENSG00000151366, ENSG00000101310, ENSG00000130656, ENSG00000110713, ENSG00000184708, ENSG00000144659, ENSG00000110911, ENSG00000101888, ENSG00000170310, ENSG00000181061, ENSG00000092439, ENSG00000071967, ENSG00000196876, ENSG00000168118, ENSG00000041802, ENSG00000147164, ENSG00000134375, ENSG00000110171, ENSG00000185339, ENSG00000147955, ENSG00000134278, ENSG00000164258, ENSG00000112335, ENSG00000124104, ENSG00000157542	377	1636	13870	1.4167471934523617	0.7244565052804575	0.4750776298160436	5.144856182354019
GOTERM_BP_DIRECT	GO:0007283~spermatogenesis	17	4.43864229765013	0.00427750923269332	ENSG00000100918, ENSG00000070404, ENSG00000188425, ENSG00000184650, ENSG00000095627, ENSG00000164972, ENSG00000170608, ENSG00000166118, ENSG00000143578, ENSG00000171552, ENSG00000156414, ENSG00000023445, ENSG00000086061, ENSG00000169981, ENSG00000088930, ENSG00000153046, ENSG00000141384	351	272	12479	2.222044159544159	0.9992319242869012	0.9992319242869012	6.962260420918365
INTERPRO	IPR012337:Ribonuclease H-like domain	6	1.5665796344647518	0.0053682359857950635	ENSG00000135473, ENSG00000174231, ENSG00000125207, ENSG00000076043, ENSG00000081177, ENSG00000171865	363	42	13322	5.242817788272334	0.9879560645006286	0.9879560645006286	7.9562182625599664
INTERPRO	IPR011992:EF-hand-like domain	14	3.6553524804177546	0.007184116288275544	ENSG00000088992, ENSG00000162517, ENSG00000142273, ENSG00000101333, ENSG00000141314, ENSG00000141977, ENSG00000183166, ENSG00000172421, ENSG00000112599, ENSG00000142552, ENSG00000115556, ENSG00000126858, ENSG00000078808, ENSG00000173757	363	220	13322	2.335437014775858	0.9973133172514704	0.9481667794891193	10.510706552455773
INTERPRO	IPR002048:EF-hand domain	12	3.1331592689295036	0.008347278375210463	ENSG00000171777, ENSG00000183166, ENSG00000172421, ENSG00000112599, ENSG00000142552, ENSG00000115556, ENSG00000126858, ENSG00000088992, ENSG00000162517, ENSG00000078808, ENSG00000141314, ENSG00000141977	363	175	13322	2.5165525383707203	0.9989737851504347	0.8991336981416281	12.111987329337593
UP_KEYWORDS	Spermatogenesis	10	2.610966057441253	0.008490286182361532	ENSG00000188425, ENSG00000184650, ENSG00000095627, ENSG00000125207, ENSG00000164972, ENSG00000170608, ENSG00000166118, ENSG00000136811, ENSG00000141384, ENSG00000156414	377	129	13870	2.8519729401846488	0.940529967365173	0.609669286359878	10.921091648895342
INTERPRO	IPR001683:Phox homologous domain	6	1.5665796344647518	0.008671236648664614	ENSG00000048471, ENSG00000147164, ENSG00000174705, ENSG00000112335, ENSG00000124104, ENSG00000118515	363	47	13322	4.685071215051873	0.999215238354439	0.8326273692865542	12.553174524260557
