Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa00565:Ether lipid metabolism	8	1.7316017316017316	6.284023345033593E-5	ENSG00000187980, ENSG00000105499, ENSG00000127472, ENSG00000069764, ENSG00000158006, ENSG00000105223, ENSG00000163803, ENSG00000117215	164	37	5781	7.621621621621622	0.013854106358571205	0.013854106358571205	0.08007873704787283
KEGG_PATHWAY	hsa00591:Linoleic acid metabolism	7	1.5151515151515151	6.605236551206244E-5	ENSG00000187980, ENSG00000105499, ENSG00000127472, ENSG00000140505, ENSG00000069764, ENSG00000163803, ENSG00000117215	164	26	5781	9.490384615384617	0.01455711502671897	0.007305240784821532	0.08417044189829026
KEGG_PATHWAY	hsa00590:Arachidonic acid metabolism	9	1.948051948051948	8.799732090788664E-5	ENSG00000187980, ENSG00000105499, ENSG00000127472, ENSG00000069764, ENSG00000186115, ENSG00000163803, ENSG00000117215, ENSG00000197408, ENSG00000110958	164	52	5781	6.100961538461538	0.0193466686763083	0.006490930579539755	0.11212041724265598
GOTERM_BP_DIRECT	GO:0016042~lipid catabolic process	10	2.1645021645021645	1.1516017193097258E-4	ENSG00000187980, ENSG00000137392, ENSG00000127472, ENSG00000069764, ENSG00000158006, ENSG00000105223, ENSG00000163803, ENSG00000117215, ENSG00000188992, ENSG00000164535	370	70	13502	5.213127413127414	0.17534423052886028	0.17534423052886028	0.193705656276022
KEGG_PATHWAY	hsa00592:alpha-Linolenic acid metabolism	6	1.2987012987012987	2.9908297733362554E-4	ENSG00000187980, ENSG00000105499, ENSG00000127472, ENSG00000069764, ENSG00000163803, ENSG00000117215	164	22	5781	9.613636363636363	0.06424945704987661	0.016464541076903094	0.380599837927198
UP_KEYWORDS	Lipid degradation	11	2.380952380952381	4.3735380940601224E-4	ENSG00000105499, ENSG00000137392, ENSG00000127472, ENSG00000069764, ENSG00000158006, ENSG00000105223, ENSG00000163803, ENSG00000117215, ENSG00000188992, ENSG00000122787, ENSG00000164535	452	94	15329	3.9686264356994916	0.1325271633369347	0.1325271633369347	0.5899484825431678
GOTERM_MF_DIRECT	GO:0004623~phospholipase A2 activity	6	1.2987012987012987	5.599374201232803E-4	ENSG00000187980, ENSG00000105499, ENSG00000127472, ENSG00000069764, ENSG00000163803, ENSG00000117215	380	25	13540	8.551578947368421	0.25892275906430096	0.25892275906430096	0.8109233458030496
SMART	SM00085:PA2c	4	0.8658008658008658	7.89191112794887E-4	ENSG00000187980, ENSG00000127472, ENSG00000069764, ENSG00000117215	204	8	8108	19.872549019607842	0.1345269058523907	0.1345269058523907	0.9704133049340369
INTERPRO	IPR001211:Phospholipase A2	4	0.8658008658008658	0.0011505369786652458	ENSG00000187980, ENSG00000127472, ENSG00000069764, ENSG00000117215	415	8	14553	17.533734939759036	0.6254286784156751	0.6254286784156751	1.7662008701931242
UP_KEYWORDS	Lipid metabolism	23	4.978354978354979	0.0012843226456737567	ENSG00000179148, ENSG00000025423, ENSG00000104823, ENSG00000069764, ENSG00000158006, ENSG00000105223, ENSG00000151365, ENSG00000163803, ENSG00000076555, ENSG00000188992, ENSG00000122787, ENSG00000163344, ENSG00000116353, ENSG00000105499, ENSG00000187980, ENSG00000113790, ENSG00000137392, ENSG00000127472, ENSG00000140505, ENSG00000215009, ENSG00000117215, ENSG00000164535, ENSG00000110958	452	366	15329	2.131189854441704	0.3414225380808522	0.18847214347309815	1.7232742095226516
INTERPRO	IPR016090:Phospholipase A2 domain	4	0.8658008658008658	0.0023628697128352276	ENSG00000187980, ENSG00000127472, ENSG00000069764, ENSG00000117215	415	10	14553	14.02698795180723	0.8670673722775928	0.6354007299480603	3.595665297893058
GOTERM_BP_DIRECT	GO:0019369~arachidonic acid metabolic process	5	1.0822510822510822	0.002717501044471998	ENSG00000179148, ENSG00000105499, ENSG00000069764, ENSG00000186115, ENSG00000164535	370	22	13502	8.293611793611793	0.989488538618309	0.8974745817775367	4.4780205289884805
GOTERM_MF_DIRECT	GO:0051539~4 iron, 4 sulfur cluster binding	6	1.2987012987012987	0.0034899849428996176	ENSG00000136492, ENSG00000101391, ENSG00000023228, ENSG00000138346, ENSG00000169599, ENSG00000062822	380	37	13540	5.778093883357041	0.8459391606050369	0.6074941536805304	4.955397970190168
GOTERM_BP_DIRECT	GO:0036151~phosphatidylcholine acyl-chain remodeling	5	1.0822510822510822	0.00378136852637656	ENSG00000105499, ENSG00000127472, ENSG00000069764, ENSG00000163803, ENSG00000117215	370	24	13502	7.6024774774774775	0.998239239078155	0.8792463879938607	6.179176607958303
UP_KEYWORDS	Isomerase	9	1.948051948051948	0.006879335365762533	ENSG00000179148, ENSG00000113790, ENSG00000105701, ENSG00000131747, ENSG00000104823, ENSG00000167112, ENSG00000131013, ENSG00000132199, ENSG00000110958	452	95	15329	3.2128784350256168	0.8939144887824998	0.5266104233294606	8.914507811081807
GOTERM_BP_DIRECT	GO:0009744~response to sucrose	3	0.6493506493506493	0.0070523690494433515	ENSG00000157103, ENSG00000101405, ENSG00000181092	370	5	13502	21.89513513513514	0.9999928435142014	0.9482780424567085	11.232849283793456
