Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Acetylation	120	30.0	4.2613109228305476E-7	ENSG00000076248, ENSG00000145907, ENSG00000172175, ENSG00000002330, ENSG00000151247, ENSG00000136490, ENSG00000158864, ENSG00000172757, ENSG00000112062, ENSG00000167774, ENSG00000126391, ENSG00000111271, ENSG00000188739, ENSG00000134697, ENSG00000105552, ENSG00000158987, ENSG00000075914, ENSG00000106263, ENSG00000175334, ENSG00000148090, ENSG00000086589, ENSG00000148672, ENSG00000146109, ENSG00000136709, ENSG00000124226, ENSG00000048162, ENSG00000106803, ENSG00000119487, ENSG00000178966, ENSG00000168393, ENSG00000008988, ENSG00000107882, ENSG00000149480, ENSG00000165832, ENSG00000005022, ENSG00000149798, ENSG00000162231, ENSG00000133627, ENSG00000095002, ENSG00000151092, ENSG00000113368, ENSG00000126698, ENSG00000119402, ENSG00000065150, ENSG00000152556, ENSG00000051596, ENSG00000136824, ENSG00000172500, ENSG00000122705, ENSG00000164466, ENSG00000108176, ENSG00000105576, ENSG00000182899, ENSG00000167315, ENSG00000132570, ENSG00000173599, ENSG00000162191, ENSG00000011405, ENSG00000015479, ENSG00000111911, ENSG00000131143, ENSG00000198783, ENSG00000173465, ENSG00000174276, ENSG00000127616, ENSG00000178741, ENSG00000115866, ENSG00000174021, ENSG00000068903, ENSG00000130332, ENSG00000161217, ENSG00000171863, ENSG00000105486, ENSG00000110047, ENSG00000111540, ENSG00000160294, ENSG00000136068, ENSG00000170855, ENSG00000136937, ENSG00000042493, ENSG00000111229, ENSG00000146066, ENSG00000093000, ENSG00000134758, ENSG00000103274, ENSG00000205302, ENSG00000011132, ENSG00000108010, ENSG00000172493, ENSG00000165410, ENSG00000005175, ENSG00000163939, ENSG00000140988, ENSG00000172809, ENSG00000110031, ENSG00000115446, ENSG00000112984, ENSG00000150779, ENSG00000164902, ENSG00000117748, ENSG00000164904, ENSG00000175727, ENSG00000185085, ENSG00000167553, ENSG00000167615, ENSG00000148843, ENSG00000138160, ENSG00000142541, ENSG00000148700, ENSG00000084463, ENSG00000110958, ENSG00000188846, ENSG00000131495, ENSG00000162735, ENSG00000093144, ENSG00000173653, ENSG00000103051, ENSG00000088682, ENSG00000172531, ENSG00000197170	394	2758	13870	1.5316771146604433	1.380569725818459E-4	1.380569725818459E-4	5.761174463825292E-4
GOTERM_MF_DIRECT	GO:0003723~RNA binding	32	8.0	5.924957791308552E-7	ENSG00000166889, ENSG00000073584, ENSG00000008988, ENSG00000197345, ENSG00000083635, ENSG00000171863, ENSG00000130332, ENSG00000165934, ENSG00000165832, ENSG00000148843, ENSG00000090621, ENSG00000162231, ENSG00000101138, ENSG00000149806, ENSG00000143621, ENSG00000136937, ENSG00000051596, ENSG00000177192, ENSG00000120158, ENSG00000188846, ENSG00000188613, ENSG00000101654, ENSG00000075914, ENSG00000106263, ENSG00000112651, ENSG00000146109, ENSG00000176624, ENSG00000140988, ENSG00000172809, ENSG00000115446, ENSG00000164587, ENSG00000164902	361	402	12496	2.7554195780102257	3.26411987013997E-4	3.26411987013997E-4	8.648612912054432E-4
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	49	12.25	8.591319790851841E-6	ENSG00000115866, ENSG00000145907, ENSG00000171863, ENSG00000086102, ENSG00000151247, ENSG00000136068, ENSG00000183258, ENSG00000143621, ENSG00000136937, ENSG00000089597, ENSG00000188739, ENSG00000134697, ENSG00000112651, ENSG00000086589, ENSG00000146109, ENSG00000136709, ENSG00000176624, ENSG00000108010, ENSG00000048991, ENSG00000140988, ENSG00000048162, ENSG00000106803, ENSG00000164587, ENSG00000166889, ENSG00000008988, ENSG00000197345, ENSG00000167962, ENSG00000148843, ENSG00000005022, ENSG00000090621, ENSG00000148840, ENSG00000162231, ENSG00000214753, ENSG00000142541, ENSG00000030582, ENSG00000142546, ENSG00000101138, ENSG00000149806, ENSG00000175573, ENSG00000084463, ENSG00000065150, ENSG00000177192, ENSG00000188846, ENSG00000187051, ENSG00000156697, ENSG00000182899, ENSG00000167315, ENSG00000163877, ENSG00000015479	361	866	12496	1.9585830992943645	0.0047226505901557525	0.002364119826354538	0.01253999799537553
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	92	23.0	8.344167707966273E-5	ENSG00000131759, ENSG00000127616, ENSG00000185022, ENSG00000112592, ENSG00000121864, ENSG00000076248, ENSG00000130332, ENSG00000171863, ENSG00000105486, ENSG00000094804, ENSG00000143498, ENSG00000168002, ENSG00000160294, ENSG00000158864, ENSG00000168517, ENSG00000143621, ENSG00000136937, ENSG00000112062, ENSG00000143256, ENSG00000120158, ENSG00000167528, ENSG00000042493, ENSG00000106991, ENSG00000093000, ENSG00000095564, ENSG00000105669, ENSG00000075914, ENSG00000106263, ENSG00000133895, ENSG00000175334, ENSG00000086589, ENSG00000163939, ENSG00000146670, ENSG00000140988, ENSG00000178966, ENSG00000119487, ENSG00000164587, ENSG00000112984, ENSG00000164902, ENSG00000008988, ENSG00000073584, ENSG00000117748, ENSG00000213523, ENSG00000139618, ENSG00000107882, ENSG00000101745, ENSG00000149480, ENSG00000185085, ENSG00000176095, ENSG00000165934, ENSG00000148843, ENSG00000071564, ENSG00000175376, ENSG00000148840, ENSG00000162231, ENSG00000214753, ENSG00000095002, ENSG00000104856, ENSG00000113368, ENSG00000126698, ENSG00000101138, ENSG00000100319, ENSG00000149806, ENSG00000131941, ENSG00000148700, ENSG00000065150, ENSG00000110958, ENSG00000084463, ENSG00000051596, ENSG00000136824, ENSG00000023572, ENSG00000117222, ENSG00000077152, ENSG00000144231, ENSG00000169599, ENSG00000138182, ENSG00000135679, ENSG00000187051, ENSG00000047578, ENSG00000156697, ENSG00000162735, ENSG00000101654, ENSG00000141759, ENSG00000163877, ENSG00000172531, ENSG00000197170, ENSG00000138835, ENSG00000015479, ENSG00000100325, ENSG00000124440, ENSG00000198901, ENSG00000198783	367	2243	13129	1.4673176373118426	0.02983642972003475	0.02983642972003475	0.1146789994205033
GOTERM_BP_DIRECT	GO:0006412~translation	17	4.25	1.1275945403575669E-4	ENSG00000008988, ENSG00000188846, ENSG00000197345, ENSG00000115866, ENSG00000171863, ENSG00000112651, ENSG00000005022, ENSG00000077713, ENSG00000090621, ENSG00000140988, ENSG00000182899, ENSG00000172809, ENSG00000122912, ENSG00000142541, ENSG00000164587, ENSG00000149806, ENSG00000111639	347	196	12479	3.119199553020055	0.16912359770378405	0.16912359770378405	0.1892484765495528
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	16	4.0	1.1788397502321288E-4	ENSG00000008988, ENSG00000188846, ENSG00000197345, ENSG00000171863, ENSG00000112651, ENSG00000005022, ENSG00000077713, ENSG00000140988, ENSG00000182899, ENSG00000172809, ENSG00000122912, ENSG00000142541, ENSG00000164587, ENSG00000149806, ENSG00000167774, ENSG00000111639	361	170	12496	3.25787844223562	0.06289308437171393	0.02141989756691698	0.17193713863207227
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	15	3.75	1.883364029837845E-4	ENSG00000008988, ENSG00000120158, ENSG00000188846, ENSG00000120314, ENSG00000156697, ENSG00000075914, ENSG00000171863, ENSG00000148843, ENSG00000140988, ENSG00000182899, ENSG00000172809, ENSG00000142541, ENSG00000164587, ENSG00000149806, ENSG00000084463	347	164	12479	3.2892563435720814	0.26616117053199617	0.14335606611147722	0.31590354863291203
GOTERM_BP_DIRECT	GO:0006413~translational initiation	12	3.0	1.9845796387138996E-4	ENSG00000008988, ENSG00000188846, ENSG00000151247, ENSG00000175376, ENSG00000140988, ENSG00000182899, ENSG00000172809, ENSG00000142541, ENSG00000164587, ENSG00000149806, ENSG00000171863, ENSG00000106263	347	108	12479	3.995837335894973	0.2782661191848612	0.10300016247433319	0.33285421025843753
KEGG_PATHWAY	hsa05016:Huntington's disease	14	3.5000000000000004	3.999409294731232E-4	ENSG00000176340, ENSG00000168002, ENSG00000122705, ENSG00000005022, ENSG00000204370, ENSG00000144231, ENSG00000178741, ENSG00000158864, ENSG00000131495, ENSG00000140990, ENSG00000112592, ENSG00000163879, ENSG00000131143, ENSG00000167774	166	146	5491	3.171893051658689	0.08607311806856188	0.08607311806856188	0.5097399754425136
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	18	4.5	4.006640628718575E-4	ENSG00000205309, ENSG00000144231, ENSG00000188739, ENSG00000103274, ENSG00000145907, ENSG00000106263, ENSG00000086589, ENSG00000146109, ENSG00000094804, ENSG00000169418, ENSG00000160294, ENSG00000168297, ENSG00000090621, ENSG00000148840, ENSG00000162231, ENSG00000178966, ENSG00000015479, ENSG00000111911	361	232	12496	2.6856433279205274	0.19813108887674802	0.05370652828078948	0.5832580465411019
