Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Signal	85	26.89873417721519	0.0020454302673068537	ENSG00000183396, ENSG00000146013, ENSG00000128342, ENSG00000138109, ENSG00000186599, ENSG00000125903, ENSG00000033011, ENSG00000139055, ENSG00000167531, ENSG00000138207, ENSG00000171855, ENSG00000149926, ENSG00000160392, ENSG00000119979, ENSG00000181826, ENSG00000171462, ENSG00000166405, ENSG00000102962, ENSG00000127743, ENSG00000145879, ENSG00000106991, ENSG00000174721, ENSG00000135074, ENSG00000197479, ENSG00000175003, ENSG00000114739, ENSG00000166206, ENSG00000158859, ENSG00000164078, ENSG00000094755, ENSG00000120054, ENSG00000146276, ENSG00000162604, ENSG00000204640, ENSG00000092445, ENSG00000204007, ENSG00000182379, ENSG00000145888, ENSG00000168056, ENSG00000119913, ENSG00000183044, ENSG00000095752, ENSG00000134470, ENSG00000188833, ENSG00000113621, ENSG00000074695, ENSG00000113763, ENSG00000149651, ENSG00000170458, ENSG00000106799, ENSG00000163719, ENSG00000125966, ENSG00000005961, ENSG00000182578, ENSG00000001617, ENSG00000148702, ENSG00000101074, ENSG00000172638, ENSG00000174080, ENSG00000167755, ENSG00000108242, ENSG00000120328, ENSG00000120327, ENSG00000080511, ENSG00000116857, ENSG00000118271, ENSG00000141434, ENSG00000124508, ENSG00000065361, ENSG00000075290, ENSG00000135677, ENSG00000175315, ENSG00000168878, ENSG00000160180, ENSG00000186562, ENSG00000176945, ENSG00000165816, ENSG00000134443, ENSG00000112137, ENSG00000108588, ENSG00000115526, ENSG00000138835, ENSG00000132855, ENSG00000136867, ENSG00000151882	314	2781	13870	1.3500963086641153	0.4655636586871479	0.4655636586871479	2.707057419181258
GOTERM_BP_DIRECT	GO:0043046~DNA methylation involved in gamete generation	4	1.2658227848101267	0.0042892944282192265	ENSG00000077800, ENSG00000182134, ENSG00000197181, ENSG00000100151	284	15	12479	11.71737089201878	0.9976475923341137	0.9976475923341137	6.842129536189434
UP_SEQ_FEATURE	calcium-binding region:3	5	1.5822784810126582	0.00431698630553053	ENSG00000178372, ENSG00000175544, ENSG00000085491, ENSG00000167791, ENSG00000116983	311	30	13800	7.395498392282958	0.9799796011297983	0.9799796011297983	6.5249117660129645
UP_KEYWORDS	Disulfide bond	75	23.734177215189874	0.004445446629167326	ENSG00000128342, ENSG00000186599, ENSG00000106404, ENSG00000125903, ENSG00000172175, ENSG00000162040, ENSG00000167531, ENSG00000138207, ENSG00000165646, ENSG00000171855, ENSG00000141505, ENSG00000164574, ENSG00000175514, ENSG00000125245, ENSG00000170855, ENSG00000171462, ENSG00000102962, ENSG00000127743, ENSG00000145879, ENSG00000184166, ENSG00000174721, ENSG00000135074, ENSG00000174667, ENSG00000114739, ENSG00000166206, ENSG00000158859, ENSG00000164078, ENSG00000094755, ENSG00000113073, ENSG00000120054, ENSG00000146276, ENSG00000172289, ENSG00000092445, ENSG00000145888, ENSG00000168056, ENSG00000119913, ENSG00000197405, ENSG00000183044, ENSG00000125726, ENSG00000134470, ENSG00000188833, ENSG00000171596, ENSG00000172640, ENSG00000074695, ENSG00000166884, ENSG00000113763, ENSG00000149651, ENSG00000170458, ENSG00000106799, ENSG00000125966, ENSG00000005961, ENSG00000182578, ENSG00000001617, ENSG00000113368, ENSG00000148702, ENSG00000172638, ENSG00000174080, ENSG00000167755, ENSG00000120327, ENSG00000141434, ENSG00000138185, ENSG00000124508, ENSG00000103489, ENSG00000065361, ENSG00000075290, ENSG00000131495, ENSG00000175315, ENSG00000168878, ENSG00000160180, ENSG00000186562, ENSG00000177511, ENSG00000091164, ENSG00000165816, ENSG00000132855, ENSG00000151882	314	2458	13870	1.347802314553285	0.7441948468082722	0.49422816093447064	5.796871254860825
UP_KEYWORDS	Defensin	3	0.949367088607595	0.007170903758856765	ENSG00000186599, ENSG00000125903, ENSG00000186562	314	6	13870	22.085987261146496	0.8894405518025362	0.5200470992431128	9.195426608132774
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	11	3.481012658227848	0.007302544745717013	ENSG00000171855, ENSG00000128342, ENSG00000127743, ENSG00000102962, ENSG00000095752, ENSG00000114739, ENSG00000125726, ENSG00000134470, ENSG00000182578, ENSG00000106799, ENSG00000151882	126	179	5491	2.678061541190033	0.7708084377166162	0.7708084377166162	8.784075979769689
INTERPRO	IPR025933:Beta-defensin	3	0.949367088607595	0.007326857605872787	ENSG00000186599, ENSG00000125903, ENSG00000186562	305	6	13322	21.839344262295082	0.9924253163546677	0.9924253163546677	10.427009741012238
SMART	SM00054:EFh	8	2.5316455696202533	0.00818266044088483	ENSG00000183166, ENSG00000163576, ENSG00000178372, ENSG00000175544, ENSG00000187144, ENSG00000085491, ENSG00000167791, ENSG00000116983	148	116	7392	3.4445479962721346	0.6961942351904216	0.6961942351904216	9.29347076631306
UP_SEQ_FEATURE	disulfide bond	64	20.253164556962027	0.009718720820706024	ENSG00000128342, ENSG00000186599, ENSG00000125903, ENSG00000172175, ENSG00000162040, ENSG00000167531, ENSG00000165646, ENSG00000171855, ENSG00000138207, ENSG00000141505, ENSG00000164574, ENSG00000175514, ENSG00000125245, ENSG00000171462, ENSG00000127743, ENSG00000102962, ENSG00000145879, ENSG00000184166, ENSG00000174721, ENSG00000135074, ENSG00000174667, ENSG00000114739, ENSG00000166206, ENSG00000158859, ENSG00000094755, ENSG00000120054, ENSG00000146276, ENSG00000172289, ENSG00000092445, ENSG00000168056, ENSG00000145888, ENSG00000197405, ENSG00000125726, ENSG00000134470, ENSG00000171596, ENSG00000172640, ENSG00000074695, ENSG00000166884, ENSG00000113763, ENSG00000149651, ENSG00000170458, ENSG00000106799, ENSG00000125966, ENSG00000005961, ENSG00000182578, ENSG00000001617, ENSG00000148702, ENSG00000172638, ENSG00000174080, ENSG00000167755, ENSG00000120327, ENSG00000141434, ENSG00000124508, ENSG00000065361, ENSG00000131495, ENSG00000175315, ENSG00000168878, ENSG00000160180, ENSG00000186562, ENSG00000177511, ENSG00000091164, ENSG00000165816, ENSG00000132855, ENSG00000151882	311	2110	13800	1.345910607884671	0.9998535307817231	0.9878975532111549	14.128525618339083
GOTERM_BP_DIRECT	GO:0051168~nuclear export	3	0.949367088607595	0.00998164938087876	ENSG00000107816, ENSG00000172175, ENSG00000164902	284	7	12479	18.83148893360161	0.9999992660129601	0.9991432695640416	15.245024297968923
